,Category,text
368,0,ya valió verga mi tiempo libre alguien pongale pausa a mi vida 
369,0,jajaja si de hecho estoy acabado loca con tu forma de ser jajajaja te amo más 
370,0,hay personas en la vida que parecen estar predestinadas a partirte la madre pero solo si les hacemos caso 
371,0,borré mi ultima igstory porque se veían muy feas 
372,0,faltan minutos para mi sesión con la psicoanalista y el tráfico está asqueroso si sigo loca será culpa de mancera qué ciudad nos dejó 
373,1,ya traigo mi actitud de lunes al cien pinches putos me pelan la verga todos 
374,0,solo calmantes montes alicantes pintos pájaros cantantes y se arma la gorda en un dos por triquis 
375,1, manda a chingar su madre a esos ignorantes 
376,0,no aman esos días donde están hasta el pito de trabajo pero deciden mandar todo alv y no hacer ni madres mañana llorará sangre 
377,0,simplemente increìble aunque nada reemplazarà el vientre de una madre 
378,0,yo ligandome este día no se ve toda mi leche porque los chorros más grandes calleron asta mi pecho … 
379,0,exacto si les gusta sigan escribiendo poco y ya si les cagá leer no lean dejen de mamar 
380,0, quienes piensan de manera errónea y tonta justificando la actuación de delincuentes no merecen ni siquiera ser escuchados 
381,0,ni machismo ni feminismo mejor regrésenos a rbd y váyanse a la verga 
382,1,que puta vergüenza ser de está selección molesta solo les recuerdo que el karma tarde que temprano los va a alcanzar putos 
383,0,vinimos a comer a mi restaurante la gorda in guadalajara jal w usuario 
384,0,hoy amanecí con unas ganas tremendas de morirme a la verga 
385,0,este cabron literalmente le metió la verga con todo y huevos <> 
386,1, vas y rechingas a tu madre cada que te lata el corazón 
387,1,esa chava está bien prieta y fea y su foto de perfil está bien blanca 
388,0,leyendo el desmadrito que se traen con verga v world y alv me doy cuenta que les gusta hacerla de a pedo por pendejada y media 
389,0,acabo de caer en cuenta que llevo diez putos años fumando y sentí un chingo de pena por mi misma mientras prendía uno 
390,1,que todas las putas barras desaparezcan pinches viciosos de mierda todos he le voy al amérca 
391,1,uy no al poncho le tiene prohibido hablarme jajaja y lalo es súper ultra marica 
392,0,es el mes en el que me doy cuenta lo gorda que soy 
393,0,me regalaron un labial nude que no desaparece mi boca voy a dejar de estar mamando por un tiempo 
394,0,cinco putas intercepciones que putiza y bien merecida 
395,1,sigo necesitando pocos carácteres para mandarte a la verga mi amor 
396,0,aqui a alguien que le debe valer verga lo que otras personas digan 
397,1,se cimbro en las minas iztapalapa casi me cago pensé que eran los putos coreanos 
398,1,ya quiero casarme y tener una bonita relacion pero los jotos de mi ciudad son bien quien sabe como putas 
399,1,que pedo con esta pinche bestia pendeja hdp 
400,1,ala verga si es cierto ya todas empiezan de putas con sus disfraces putas 
401,0,hay un puto mosquito que me anda jodiendo la existencia pequeño insecto ojalá te mueras por intoxicación por ingerir mi sangre 
402,1,el árbitro ni amarilla y si se diga de los putos comentaristas no dicen nada incluyendo al joto de brisio 
403,0,mijo si querés llegar a ser alguien en la vida volvete tuitero jamas nadie nunca ni cuando las putas vuelvan a ser virgenes 
404,0,ahora proceso a marcarle a todos mis ex y a los que me mandaron a la friendzone para que vean lo que se perdieron 
405,0,pta si hay problema en uber en los negros de turbo triplica ni loca uso uno alv 
406,0,a huevo puto exclamó la princesa desde sus aposentos 
407,0,lo único importante en esta vida es tener un léxico refinado lo demás vale verga 
408,0,ya hice la cuenta de la peda de los litros de agua loca les salió en por persona litros de agua loca 
409,0,ok cosas que odio los putos mosquitos y el puto unicel 
410,1,ustedes se sienten muy pinches machos pero nunca han comido un taco de araña de maíz putos están bien ricos como los chapulines <> 
411,0,seran así por que para mi gay es otro significado y en acrostico para que te des un piquete g guapo… 
412,0,no les caga ese relojsito interno que traemos de ya acabaste esto ahora haz esto ya te estás haciendo viejo putas prisas siempre 
413,1,y los putos defensores de que van a decir de la pendejada de gol que se acaba de tragar ja ja ja 
414,1,todos lo que merecen es que ya se aplique le urge a 
415,0, jaja de velda me pone de pésimo humor y más cuando no captan el me vales madre 
416,1,una cachetadilla es de morras le hubieras soltado un vergazo joto 
417,0,maduro haciendo gemir de placer a su cachorrito putito link para ver completo 
418,0,porque no sólo es o tmbn es hijamadre amiga y una mujer con derecho… <> 
419,0,no sé que me matará primero si una sobredosis de pastillas o las putas enfermedades 
420,1,no mames pinches iraquíes ya me imagino que sus viejas cuándo les quieren dar sus trancacitos se echan a correr putos <> 
421,1,si a juan gabriel con una docena de hijos no lo bajábamos de puto imagínate a ti con más de cuarenta años soltero y sin vieja 
422,0, sugiero haya cadeneros en las entradas del metro ¡basta de viajar con malandros ¡hasta prostitutas trabajan en el metro no mamar 
423,0,cuál cicatriz prros no mames gracias cirujano domínguez solano se mamo con la costura le quedo prrona gracias… 
424,0,me estaré volviendo loca o feliz por qué es que ahora tantas cosas me parecen graciosas 
425,0,que se enojan de que no les das verga pero con esas promociones tu verga como no enojarse jaja saludos 
426,0,jajajaja ya le vale verga no puede venir en esa camioneta a mi casa 
427,1,me tienen hasta la verga los twitte de los panistas pura puta pantalla para seguir mamando lana se pelean las putas y siguen chingando 
428,0, jajajajajajajajaja no mames lo más cagado para mí de lo que va de este 
429,0,tiran a dar como un puñal tus palabras en mi ombligo tú estas loca y yo estoy loco de atar por mis celos retroactivos 
430,0,los 's fueron muy chidos en los 's dejen de mamar con los 's y ya no vendan los outfits de sabrina la bruja adolescente 
431,1,odio las tiendas donde no puedes entrar con tu perro que le puede hacer mi perro a unas putas telas y mas si esta en brazos idiotas 
432,0,tan pronto mi trabajo deje de succionarme el alma me pongo a escuchar tu álbum enhorabuena marica 
433,0,se nota que anda bien ardida qpd 
434,0,a estas personas no se les puede decir mexicanos por culpa de ellos tienen feas referencias de nosotros en el mundo <> 
435,0,oigan ayuda una parte de mi cabeza está loca otra parte de la misma trata de evitar ese impulso de locura 
436,0,en estos momentos de la vida es dónde me pregunto porqué putas no fui futbolista 
437,1,y cuánto hdp no hay por ahí treepado en su ladrillo 
438,0,no existe un problema con el en cómo hacernos de la vista gorda como ser indiferente cómo no indignarse 
439,0,otra de odio la de las ultrasónicas vales madre vales verrrr 
440,0,me encanta que me digan que soy una 'belleza exótica' not a estas alturas es obvio que así nos dicen a las feas 
441,0, el mismo comentario sobre mis labiales me lo hace mi madre fanática del fútbol por cierto xd 
442,1,me vale verga si decir verga es naco ya cállense el pinche hocico 
443,0, se me hizo gorda al verla cantando el himno 
444,0,no mames de qué putas hablas el puto desmadre es que el recurso en cada familia sea mayor 
445,1, valiente defendiendo a la hdp de mamá rosa no es más que basura intelectual y encima priista de closet 
446,0,una porno de una indita chichona que se llame guadalupe y que haga rusas para que se llame la rusa de guadalupe 
447,1,que putos los que te robaron ojalá el niño dios no les de nada en las navidades 
448,1,disfruten putos por que ahora que estemos en da les vamos a poner una chinga 
449,1,luego cuando digan que las fans de h no son unas putas basura y todaví etiqueta camila 
450,0,sondeo personalhoy me llamaron tontaresentidafea etc xq dije q erró al meterse en el contingente femeninoasí las cosas 
451,0,tu novio el marica que se emputa por los me divierte v 
452,0, dámelo todo digo a darlo todo 
453,0,pobrecita de mi mamá me acaban de mentar la madre como veces 
454,0,hay gente que aunque adelgaza nunca deja de ser gorda 
455,0,pero si hubiera sido otro que si lo hubiera partido su madre xq guaruras y carcel al vato… 
456,0,a quien le tengo que dar las nalgas oh chuparle la verga para que me regalen vuelos a mí también 
457,1,qué pedo con la gorda de mi tweet anterior neta que tristeza 
458,1,no es la cancha no es la gente no es el tecnico son los jugadores en esto te convirtieron los putos europeos de mierda 
459,0,la mujer moderna luchona e independiente prefiere por mucho un hombre que la haga sufrir 
460,0,cuál v word vagina verga valeverga viscoso pero sabroso 
461,0,me encanta partir tu culito con mi verga llena de leche 
462,1,argentina y chile esos valen verga estados unidos y panamá van a pelear el pase directo al mundial 
463,0, estoy tonta pensé que estaba respondiendo no retuiteando 
464,0,en guanajuato hubo fiesta con lts de “agua loca” agua de sabor y mezcal no amigos mejor busquen calidad… 
465,0,mi verga como carrito del súper siempre se inclina a la izquierda 
466,0,uno ya no puede ir a la barbería a que le pongan mascarilla y otros menjurges porque empieza a decir qué eso es de putos 
467,0,jamás dejaré de ser gorda fan 
468,1,les cala que chivas sea campeón y mejores que esos putos ardidos 
469,1,si pero porque hay lameculos en la coparmex simpatizantes del opus day y grupitos pedorros de ese estilo con honor a la verdad no lo es 
470,0,que pendejada de contenido bro pero no es tu culpa que ese contenido es mas demandado en yout… 
471,1,yo en la secundaria estaba todo pendejo hahaha y la gorda está ya anda de tremenda golfa 
472,0,soy una gorda en pausa 
473,0,demandenlos todos los dueños haber que hacen los putos de teidiotiza 
474,0,hola enviamos a subcontratista cuando es una zona foránea la mensajería loca hará la entrega a la brevedad 
475,0, basta de hacerse de la vista gorda no más … <> 
476,0,estoy hasta la puta madre que todo lo malo me pase a mi 
477,0,en mi casa me preguntan y tu amiga loca de la maceta para saber alguna novedad 
478,1,cuándo te das cuenta que lo cabrona no te alcanza y te pones de hambreada a cobrar pensiones ¡no que muy vergas 
479,0, por tonta y por miedo no lo confronte para que se bajara del vagón que era para mujeres 
480,0,neta si me dio en mi madre‍ 
481,1,he visto putos y pendejos pero tu eres mas puto y mas pendejo maricon de mierda 
482,0,cuando eres un buen pasivo y sabes como montar una buena verga 
483,1,estos hdp llevan años robando eso dijeron hace y nada pgj tras colombianos que lideran robo a casahabitación 
484,0, que bueno que golfa y prostituta no son palabras de odio entonces serán de amabilidad gente piense de veras antes de hablar 
485,1,que buen día para encontrarme al puto taxista degenerado y por buen día me refiero a que no puedo escoger peor día pa chingar la momi 
486,0, se me hizo gorda verla cantando el himno en la pelea 
487,0,traductor de google jodido se dice pos para acabarla de mamar me estoy chingando unos frijoles de lata 
488,0,los privilegios del poder asi cuando putas se va acabar la pinche corrupcion 
489,0,no puede ser que son esta horribles llantas michelin estoy horrible de gorda otra vez uu 
490,0,re gorda fan que soy 
491,1, ya para de mamar con tus mentiras me tienes hasta la madre 
492,1,yt imbecil va de la pta mierda plataforma asquerosa de mierda joder que asco hijos d epura webones trabejen putos alv 
493,1,que basura los putos compañeros de messi por dios santo 
494,0,a parte como si luchona fuera una ofensa y no una virtud 
495,0,jaja ay la otra en rica famosa y cretina ahora sí no te… 
496,0,joto yo lo digo para que tenga con que comprar sus próximos materiales para los siguientes semestres la tkm 
497,1,muy bonita te sientes pero con la axila bien prieta 
498,1,no te deseo mal pero si se abre un socavón mientras vas pasando en ecobici y ahora sí te carga la verga no me molestaría en lo absoluto 
